POSICION_X	POSICION_Y
0.466694	0.000000
0.466692	0.001803
0.466685	0.003607
0.466673	0.005410
0.466657	0.007213
0.466637	0.009016
0.466612	0.010819
0.466582	0.012622
0.466547	0.014425
0.466508	0.016228
0.466465	0.018031
0.466416	0.019833
0.466364	0.021635
0.466306	0.023437
0.466244	0.025239
0.466178	0.027040
0.466107	0.028842
0.466031	0.030642
0.465951	0.032443
0.465866	0.034243
0.465777	0.036043
0.465683	0.037843
0.465584	0.039642
0.465481	0.041441
0.465373	0.043240
0.465261	0.045038
0.465145	0.046835
0.465023	0.048632
0.464897	0.050429
0.464767	0.052225
0.464632	0.054021
0.464492	0.055816
0.464348	0.057611
0.464200	0.059405
0.464047	0.061198
0.463889	0.062991
0.463727	0.064783
0.463560	0.066575
0.463389	0.068366
0.463214	0.070156
0.463033	0.071946
0.462849	0.073735
0.462660	0.075523
0.462466	0.077310
0.462268	0.079097
0.462065	0.080883
0.461858	0.082668
0.461646	0.084452
0.461430	0.086236
0.461210	0.088019
0.460985	0.089801
0.460756	0.091582
0.460522	0.093362
0.460283	0.095141
0.460041	0.096919
0.459793	0.098696
0.459542	0.100473
0.459286	0.102248
0.459026	0.104023
0.458761	0.105796
0.458492	0.107569
0.458218	0.109340
0.457940	0.111111
0.457658	0.112880
0.457371	0.114648
0.457080	0.116415
0.456784	0.118181
0.456485	0.119946
0.456180	0.121710
0.455872	0.123473
0.455559	0.125234
0.455242	0.126994
0.454921	0.128753
0.454595	0.130511
0.454265	0.132268
0.453931	0.134023
0.453592	0.135777
0.453249	0.137530
0.452902	0.139281
0.452551	0.141032
0.452195	0.142781
0.451835	0.144528
0.451471	0.146274
0.451103	0.148019
0.450730	0.149763
0.450353	0.151505
0.449972	0.153245
0.449587	0.154984
0.449198	0.156722
0.448805	0.158458
0.448407	0.160193
0.448005	0.161927
0.447599	0.163658
0.447189	0.165389
0.446775	0.167118
0.446356	0.168845
0.445934	0.170571
0.445508	0.172295
0.445077	0.174017
0.444642	0.175738
0.444203	0.177458
0.443761	0.179175
0.443314	0.180892
0.442863	0.182606
0.442408	0.184319
0.441949	0.186030
0.441486	0.187739
0.441019	0.189447
0.440548	0.191153
0.440073	0.192857
0.439594	0.194560
0.439111	0.196261
0.438625	0.197960
0.438134	0.199657
0.437639	0.201353
0.437141	0.203046
0.436638	0.204738
0.436132	0.206428
0.435621	0.208116
0.435107	0.209803
0.434589	0.211487
0.434068	0.213170
0.433542	0.214851
0.433012	0.216529
0.432479	0.218206
0.431942	0.219881
0.431401	0.221554
0.430856	0.223226
0.430308	0.224895
0.429756	0.226562
0.429200	0.228227
0.428640	0.229891
0.428076	0.231552
0.427509	0.233211
0.426938	0.234868
0.426364	0.236523
0.425786	0.238177
0.425204	0.239828
0.424618	0.241477
0.424029	0.243124
0.423436	0.244769
0.422840	0.246411
0.422240	0.248052
0.421636	0.249691
0.421029	0.251327
0.420418	0.252962
0.419804	0.254594
0.419186	0.256224
0.418564	0.257852
0.417939	0.259477
0.417311	0.261101
0.416679	0.262722
0.416044	0.264341
0.415405	0.265958
0.414762	0.267573
0.414116	0.269185
0.413467	0.270796
0.412814	0.272404
0.412158	0.274010
0.411499	0.275613
0.410836	0.277214
0.410170	0.278813
0.409500	0.280410
0.408827	0.282004
0.408151	0.283596
0.407471	0.285186
0.406788	0.286774
0.406102	0.288359
0.405412	0.289942
0.404719	0.291522
0.404023	0.293100
0.403324	0.294676
0.402622	0.296249
0.401916	0.297820
0.401207	0.299389
0.400495	0.300955
0.399779	0.302519
0.399061	0.304080
0.398339	0.305639
0.397614	0.307196
0.396886	0.308750
0.396155	0.310302
0.395421	0.311851
0.394683	0.313398
0.393943	0.314943
0.393199	0.316485
0.392453	0.318024
0.391703	0.319561
0.390951	0.321096
0.390195	0.322628
0.389437	0.324158
0.388675	0.325685
0.387910	0.327209
0.387143	0.328731
0.386372	0.330251
0.385599	0.331768
0.384822	0.333283
0.384043	0.334795
0.383261	0.336304
0.382476	0.337811
0.381688	0.339316
0.380897	0.340818
0.380103	0.342317
0.379306	0.343814
0.378507	0.345308
0.377705	0.346800
0.376900	0.348289
0.376092	0.349775
0.375282	0.351259
0.374468	0.352741
0.373652	0.354219
0.372833	0.355696
0.372012	0.357169
0.371188	0.358640
0.370361	0.360108
0.369531	0.361574
0.368699	0.363037
0.367864	0.364498
0.367026	0.365956
0.366186	0.367411
0.365343	0.368863
0.364498	0.370313
0.363649	0.371761
0.362799	0.373206
0.361946	0.374648
0.361090	0.376087
0.360231	0.377524
0.359370	0.378958
0.358507	0.380389
0.357641	0.381818
0.356773	0.383244
0.355902	0.384667
0.355028	0.386088
0.354153	0.387506
0.353274	0.388922
0.352394	0.390334
0.351510	0.391744
0.350625	0.393152
0.349737	0.394556
0.348847	0.395958
0.347954	0.397358
0.347059	0.398754
0.346161	0.400148
0.345262	0.401539
0.344360	0.402928
0.343455	0.404314
0.342548	0.405697
0.341639	0.407077
0.340728	0.408455
0.339815	0.409829
0.338899	0.411202
0.337981	0.412571
0.337061	0.413938
0.336138	0.415302
0.335214	0.416663
0.334287	0.418022
0.333358	0.419378
