POSICION_X	POSICION_Y
1.016699	0.000000
1.016699	0.001008
1.016697	0.002017
1.016695	0.003025
1.016692	0.004034
1.016687	0.005042
1.016682	0.006051
1.016676	0.007059
1.016668	0.008068
1.016660	0.009076
1.016651	0.010085
1.016641	0.011093
1.016630	0.012101
1.016618	0.013110
1.016605	0.014118
1.016591	0.015126
1.016576	0.016135
1.016560	0.017143
1.016543	0.018151
1.016525	0.019160
1.016506	0.020168
1.016486	0.021176
1.016465	0.022185
1.016444	0.023193
1.016421	0.024201
1.016397	0.025209
1.016372	0.026217
1.016347	0.027225
1.016320	0.028234
1.016293	0.029242
1.016264	0.030250
1.016235	0.031258
1.016204	0.032266
1.016173	0.033274
1.016140	0.034282
1.016107	0.035289
1.016073	0.036297
1.016037	0.037305
1.016001	0.038313
1.015964	0.039321
1.015926	0.040328
1.015886	0.041336
1.015846	0.042344
1.015805	0.043351
1.015763	0.044359
1.015720	0.045366
1.015676	0.046374
1.015631	0.047381
1.015585	0.048389
1.015538	0.049396
1.015490	0.050403
1.015442	0.051411
1.015392	0.052418
1.015341	0.053425
1.015289	0.054432
1.015237	0.055439
1.015183	0.056446
1.015128	0.057453
1.015073	0.058460
1.015016	0.059467
1.014959	0.060473
1.014900	0.061480
1.014841	0.062487
1.014780	0.063493
1.014719	0.064500
1.014657	0.065506
1.014593	0.066513
1.014529	0.067519
1.014464	0.068525
1.014397	0.069532
1.014330	0.070538
1.014262	0.071544
1.014193	0.072550
1.014123	0.073556
1.014052	0.074562
1.013980	0.075568
1.013907	0.076573
1.013833	0.077579
1.013758	0.078585
1.013682	0.079590
1.013605	0.080595
1.013528	0.081601
1.013449	0.082606
1.013369	0.083611
1.013289	0.084616
1.013207	0.085621
1.013124	0.086626
1.013041	0.087631
1.012956	0.088636
1.012871	0.089641
1.012784	0.090645
1.012697	0.091650
1.012608	0.092654
1.012519	0.093659
1.012429	0.094663
1.012337	0.095667
1.012245	0.096671
1.012152	0.097675
1.012058	0.098679
1.011963	0.099683
1.011867	0.100687
1.011770	0.101690
1.011672	0.102694
1.011573	0.103697
1.011473	0.104701
1.011372	0.105704
1.011270	0.106707
1.011167	0.107710
1.011063	0.108713
1.010959	0.109716
1.010853	0.110719
1.010746	0.111721
1.010639	0.112724
1.010530	0.113726
1.010420	0.114728
1.010310	0.115731
1.010198	0.116733
1.010086	0.117735
1.009973	0.118737
1.009858	0.119738
1.009743	0.120740
1.009627	0.121741
1.009509	0.122743
1.009391	0.123744
1.009272	0.124745
1.009152	0.125746
1.009031	0.126747
1.008909	0.127748
1.008786	0.128749
1.008662	0.129749
1.008537	0.130750
1.008411	0.131750
1.008284	0.132750
1.008156	0.133750
1.008028	0.134750
1.007898	0.135750
1.007767	0.136750
1.007636	0.137749
1.007503	0.138749
1.007370	0.139748
1.007235	0.140747
1.007100	0.141746
1.006963	0.142745
1.006826	0.143744
1.006688	0.144742
1.006548	0.145741
1.006408	0.146739
1.006267	0.147737
1.006125	0.148735
1.005982	0.149733
1.005838	0.150731
1.005693	0.151729
1.005547	0.152726
1.005400	0.153723
1.005252	0.154721
1.005103	0.155718
1.004953	0.156715
1.004802	0.157711
1.004651	0.158708
1.004498	0.159704
1.004344	0.160701
1.004190	0.161697
1.004034	0.162693
1.003878	0.163689
1.003720	0.164684
1.003562	0.165680
1.003403	0.166675
1.003242	0.167670
1.003081	0.168665
1.002919	0.169660
1.002756	0.170655
1.002592	0.171650
1.002427	0.172644
1.002261	0.173638
1.002094	0.174632
1.001926	0.175626
1.001757	0.176620
1.001587	0.177613
1.001416	0.178607
1.001245	0.179600
1.001072	0.180593
1.000898	0.181586
1.000724	0.182579
1.000548	0.183571
1.000372	0.184564
1.000194	0.185556
1.000016	0.186548
0.999837	0.187540
0.999656	0.188531
0.999475	0.189523
0.999293	0.190514
0.999110	0.191505
0.998926	0.192496
0.998741	0.193487
0.998555	0.194478
0.998368	0.195468
0.998180	0.196458
0.997991	0.197448
0.997801	0.198438
0.997611	0.199428
0.997419	0.200417
0.997226	0.201406
0.997033	0.202395
0.996838	0.203384
0.996643	0.204373
0.996446	0.205361
0.996249	0.206350
0.996051	0.207338
0.995852	0.208326
0.995651	0.209313
0.995450	0.210301
0.995248	0.211288
0.995045	0.212275
0.994841	0.213262
0.994636	0.214249
0.994431	0.215235
0.994224	0.216222
0.994016	0.217208
0.993807	0.218194
0.993598	0.219179
0.993387	0.220165
0.993176	0.221150
0.992963	0.222135
0.992750	0.223120
0.992536	0.224105
0.992320	0.225089
0.992104	0.226073
0.991887	0.227057
0.991669	0.228041
0.991450	0.229025
0.991230	0.230008
0.991009	0.230991
0.990787	0.231974
0.990564	0.232957
0.990340	0.233939
0.990116	0.234921
0.989890	0.235903
0.989664	0.236885
0.989436	0.237867
0.989208	0.238848
0.988978	0.239829
0.988748	0.240810
0.988517	0.241791
0.988284	0.242771
0.988051	0.243751
0.987817	0.244731
0.987582	0.245711
0.987346	0.246690
0.987109	0.247670
0.986872	0.248649
0.986633	0.249627
0.986393	0.250606
0.986153	0.251584
0.985911	0.252562
0.985668	0.253540
0.985425	0.254518
0.985181	0.255495
0.984935	0.256472
0.984689	0.257449
0.984442	0.258426
0.984194	0.259402
0.983945	0.260378
0.983695	0.261354
0.983444	0.262330
0.983192	0.263305
0.982939	0.264280
0.982686	0.265255
0.982431	0.266230
0.982175	0.267204
0.981919	0.268178
0.981662	0.269152
0.981403	0.270126
0.981144	0.271099
0.980884	0.272072
0.980623	0.273045
0.980361	0.274018
0.980098	0.274990
0.979834	0.275962
0.979569	0.276934
0.979303	0.277906
0.979036	0.278877
0.978769	0.279848
0.978500	0.280819
0.978230	0.281789
0.977960	0.282759
0.977689	0.283729
0.977416	0.284699
0.977143	0.285668
0.976869	0.286638
0.976594	0.287606
0.976318	0.288575
0.976041	0.289543
0.975763	0.290511
0.975485	0.291479
0.975205	0.292447
0.974924	0.293414
0.974643	0.294381
0.974360	0.295348
0.974077	0.296314
0.973793	0.297280
0.973507	0.298246
0.973221	0.299211
0.972934	0.300177
0.972646	0.301142
0.972357	0.302106
0.972067	0.303071
0.971777	0.304035
0.971485	0.304999
0.971192	0.305962
0.970899	0.306926
0.970604	0.307888
0.970309	0.308851
0.970013	0.309814
0.969716	0.310776
0.969417	0.311737
0.969118	0.312699
0.968818	0.313660
0.968518	0.314621
0.968216	0.315582
0.967913	0.316542
0.967610	0.317502
0.967305	0.318462
0.967000	0.319421
0.966693	0.320380
0.966386	0.321339
0.966078	0.322297
0.965769	0.323256
0.965459	0.324213
0.965148	0.325171
0.964836	0.326128
0.964523	0.327085
0.964209	0.328042
0.963895	0.328998
0.963579	0.329954
0.963263	0.330910
0.962946	0.331865
0.962627	0.332820
0.962308	0.333775
0.961988	0.334730
0.961667	0.335684
0.961345	0.336638
0.961023	0.337591
0.960699	0.338544
0.960374	0.339497
0.960049	0.340450
0.959722	0.341402
0.959395	0.342354
0.959067	0.343305
0.958738	0.344257
