POSICION_X	POSICION_Y
20.095710	0.000000
20.095710	0.000233
20.095710	0.000466
20.095710	0.000700
20.095709	0.000933
20.095709	0.001166
20.095709	0.001399
20.095709	0.001632
20.095709	0.001866
20.095709	0.002099
20.095709	0.002332
20.095709	0.002565
20.095709	0.002798
20.095709	0.003032
20.095709	0.003265
20.095709	0.003498
20.095709	0.003731
20.095709	0.003965
20.095709	0.004198
20.095709	0.004431
20.095709	0.004664
20.095709	0.004897
20.095709	0.005131
20.095709	0.005364
20.095709	0.005597
20.095709	0.005830
20.095709	0.006063
20.095709	0.006297
20.095709	0.006530
20.095708	0.006763
20.095708	0.006996
20.095708	0.007229
20.095708	0.007463
20.095708	0.007696
20.095708	0.007929
20.095708	0.008162
20.095708	0.008395
20.095708	0.008629
20.095708	0.008862
20.095708	0.009095
20.095708	0.009328
20.095707	0.009562
20.095707	0.009795
20.095707	0.010028
20.095707	0.010261
20.095707	0.010494
20.095707	0.010728
20.095707	0.010961
20.095707	0.011194
20.095707	0.011427
20.095706	0.011660
20.095706	0.011894
20.095706	0.012127
20.095706	0.012360
20.095706	0.012593
20.095706	0.012826
20.095706	0.013060
20.095705	0.013293
20.095705	0.013526
20.095705	0.013759
20.095705	0.013992
20.095705	0.014226
20.095705	0.014459
20.095705	0.014692
20.095704	0.014925
20.095704	0.015159
20.095704	0.015392
20.095704	0.015625
20.095704	0.015858
20.095704	0.016091
20.095703	0.016325
20.095703	0.016558
20.095703	0.016791
20.095703	0.017024
20.095703	0.017257
20.095703	0.017491
20.095702	0.017724
20.095702	0.017957
20.095702	0.018190
20.095702	0.018423
20.095702	0.018657
20.095701	0.018890
20.095701	0.019123
20.095701	0.019356
20.095701	0.019589
20.095701	0.019823
20.095700	0.020056
20.095700	0.020289
20.095700	0.020522
20.095700	0.020756
20.095699	0.020989
20.095699	0.021222
20.095699	0.021455
20.095699	0.021688
20.095699	0.021922
20.095698	0.022155
20.095698	0.022388
20.095698	0.022621
20.095698	0.022854
20.095697	0.023088
20.095697	0.023321
20.095697	0.023554
20.095697	0.023787
20.095696	0.024020
20.095696	0.024254
20.095696	0.024487
20.095696	0.024720
20.095695	0.024953
20.095695	0.025186
20.095695	0.025420
20.095694	0.025653
20.095694	0.025886
20.095694	0.026119
20.095694	0.026353
20.095693	0.026586
20.095693	0.026819
20.095693	0.027052
20.095693	0.027285
20.095692	0.027519
20.095692	0.027752
20.095692	0.027985
20.095691	0.028218
20.095691	0.028451
20.095691	0.028685
20.095690	0.028918
20.095690	0.029151
20.095690	0.029384
20.095689	0.029617
20.095689	0.029851
20.095689	0.030084
20.095689	0.030317
20.095688	0.030550
20.095688	0.030783
20.095688	0.031017
20.095687	0.031250
20.095687	0.031483
20.095687	0.031716
20.095686	0.031950
20.095686	0.032183
20.095686	0.032416
20.095685	0.032649
20.095685	0.032882
20.095684	0.033116
20.095684	0.033349
20.095684	0.033582
20.095683	0.033815
20.095683	0.034048
20.095683	0.034282
20.095682	0.034515
20.095682	0.034748
20.095682	0.034981
20.095681	0.035214
20.095681	0.035448
20.095680	0.035681
20.095680	0.035914
20.095680	0.036147
20.095679	0.036380
20.095679	0.036614
20.095679	0.036847
20.095678	0.037080
20.095678	0.037313
20.095677	0.037546
20.095677	0.037780
20.095677	0.038013
20.095676	0.038246
20.095676	0.038479
20.095675	0.038713
20.095675	0.038946
20.095674	0.039179
20.095674	0.039412
20.095674	0.039645
20.095673	0.039879
20.095673	0.040112
20.095672	0.040345
20.095672	0.040578
20.095671	0.040811
20.095671	0.041045
20.095671	0.041278
20.095670	0.041511
20.095670	0.041744
20.095669	0.041977
20.095669	0.042211
20.095668	0.042444
20.095668	0.042677
20.095667	0.042910
20.095667	0.043143
20.095667	0.043377
20.095666	0.043610
20.095666	0.043843
20.095665	0.044076
20.095665	0.044310
20.095664	0.044543
20.095664	0.044776
20.095663	0.045009
20.095663	0.045242
20.095662	0.045476
20.095662	0.045709
20.095661	0.045942
20.095661	0.046175
20.095660	0.046408
20.095660	0.046642
20.095659	0.046875
20.095659	0.047108
20.095658	0.047341
20.095658	0.047574
20.095657	0.047808
20.095657	0.048041
20.095656	0.048274
20.095656	0.048507
20.095655	0.048740
20.095655	0.048974
20.095654	0.049207
20.095654	0.049440
20.095653	0.049673
20.095653	0.049906
20.095652	0.050140
20.095652	0.050373
20.095651	0.050606
20.095651	0.050839
20.095650	0.051073
20.095649	0.051306
20.095649	0.051539
20.095648	0.051772
20.095648	0.052005
20.095647	0.052239
20.095647	0.052472
20.095646	0.052705
20.095646	0.052938
20.095645	0.053171
20.095644	0.053405
20.095644	0.053638
20.095643	0.053871
20.095643	0.054104
20.095642	0.054337
20.095642	0.054571
20.095641	0.054804
20.095640	0.055037
20.095640	0.055270
20.095639	0.055503
20.095639	0.055737
20.095638	0.055970
20.095637	0.056203
20.095637	0.056436
20.095636	0.056670
20.095636	0.056903
20.095635	0.057136
20.095634	0.057369
20.095634	0.057602
20.095633	0.057836
20.095633	0.058069
20.095632	0.058302
20.095631	0.058535
20.095631	0.058768
20.095630	0.059002
20.095629	0.059235
