POSICION_X	POSICION_Y
1.016699	0.000000
1.016699	0.000975
1.016697	0.001951
1.016695	0.002926
1.016692	0.003901
1.016687	0.004877
1.016682	0.005852
1.016676	0.006827
1.016668	0.007802
1.016660	0.008778
1.016651	0.009753
1.016641	0.010728
1.016630	0.011704
1.016618	0.012679
1.016605	0.013654
1.016591	0.014629
1.016576	0.015604
1.016560	0.016580
1.016543	0.017555
1.016525	0.018530
1.016506	0.019505
1.016486	0.020480
1.016465	0.021455
1.016444	0.022430
1.016421	0.023405
1.016397	0.024381
1.016372	0.025356
1.016347	0.026331
1.016320	0.027305
1.016293	0.028280
1.016264	0.029255
1.016235	0.030230
1.016204	0.031205
1.016173	0.032180
1.016140	0.033155
1.016107	0.034129
1.016073	0.035104
1.016037	0.036079
1.016001	0.037054
1.015964	0.038028
1.015926	0.039003
1.015886	0.039977
1.015846	0.040952
1.015805	0.041926
1.015763	0.042901
1.015720	0.043875
1.015676	0.044850
1.015631	0.045824
1.015585	0.046798
1.015538	0.047772
1.015490	0.048747
1.015442	0.049721
1.015392	0.050695
1.015341	0.051669
1.015289	0.052643
1.015237	0.053617
1.015183	0.054591
1.015128	0.055564
1.015073	0.056538
1.015016	0.057512
1.014959	0.058486
1.014900	0.059459
1.014841	0.060433
1.014780	0.061406
1.014719	0.062380
1.014656	0.063353
1.014593	0.064326
1.014529	0.065300
1.014464	0.066273
1.014397	0.067246
1.014330	0.068219
1.014262	0.069192
1.014193	0.070165
1.014123	0.071138
1.014052	0.072111
1.013980	0.073084
1.013907	0.074056
1.013833	0.075029
1.013758	0.076001
1.013682	0.076974
1.013605	0.077946
1.013527	0.078919
1.013449	0.079891
1.013369	0.080863
1.013288	0.081835
1.013207	0.082807
1.013124	0.083779
1.013040	0.084751
1.012956	0.085723
1.012870	0.086694
1.012784	0.087666
1.012696	0.088637
1.012608	0.089609
1.012518	0.090580
1.012428	0.091551
1.012337	0.092523
1.012245	0.093494
1.012151	0.094465
1.012057	0.095436
1.011962	0.096406
1.011866	0.097377
1.011769	0.098348
1.011671	0.099318
1.011572	0.100289
1.011472	0.101259
1.011371	0.102229
1.011269	0.103200
1.011166	0.104170
1.011062	0.105140
1.010957	0.106109
1.010852	0.107079
1.010745	0.108049
1.010637	0.109018
1.010529	0.109988
1.010419	0.110957
1.010309	0.111926
1.010197	0.112896
1.010085	0.113865
1.009971	0.114833
1.009857	0.115802
1.009741	0.116771
1.009625	0.117740
1.009508	0.118708
1.009389	0.119676
1.009270	0.120645
1.009150	0.121613
1.009029	0.122581
1.008907	0.123549
1.008784	0.124516
1.008660	0.125484
1.008535	0.126452
1.008409	0.127419
1.008282	0.128386
1.008154	0.129354
1.008025	0.130321
1.007896	0.131288
1.007765	0.132254
1.007633	0.133221
1.007500	0.134188
1.007367	0.135154
1.007232	0.136120
1.007097	0.137086
1.006960	0.138053
1.006823	0.139018
