POSICION_X	POSICION_Y
30.327806	0.000000
30.327806	0.000180
30.327806	0.000360
30.327806	0.000540
30.327806	0.000720
30.327806	0.000900
30.327806	0.001080
30.327806	0.001260
30.327806	0.001440
30.327806	0.001620
30.327806	0.001800
30.327806	0.001980
30.327806	0.002160
30.327806	0.002340
30.327806	0.002520
30.327806	0.002700
30.327806	0.002881
30.327806	0.003061
30.327806	0.003241
30.327806	0.003421
30.327806	0.003601
30.327806	0.003781
30.327806	0.003961
30.327806	0.004141
30.327806	0.004321
30.327806	0.004501
30.327806	0.004681
30.327806	0.004861
30.327806	0.005041
30.327806	0.005221
30.327806	0.005401
30.327806	0.005581
30.327806	0.005761
30.327806	0.005941
30.327806	0.006121
30.327806	0.006301
30.327806	0.006481
30.327806	0.006661
30.327806	0.006841
30.327805	0.007021
30.327805	0.007201
30.327805	0.007381
30.327805	0.007561
30.327805	0.007741
30.327805	0.007921
30.327805	0.008101
30.327805	0.008281
30.327805	0.008461
30.327805	0.008642
30.327805	0.008822
30.327805	0.009002
30.327805	0.009182
30.327805	0.009362
30.327805	0.009542
30.327805	0.009722
30.327805	0.009902
30.327805	0.010082
30.327805	0.010262
30.327804	0.010442
30.327804	0.010622
30.327804	0.010802
30.327804	0.010982
30.327804	0.011162
30.327804	0.011342
30.327804	0.011522
30.327804	0.011702
30.327804	0.011882
30.327804	0.012062
30.327804	0.012242
30.327804	0.012422
30.327804	0.012602
30.327804	0.012782
30.327803	0.012962
30.327803	0.013142
30.327803	0.013322
30.327803	0.013502
30.327803	0.013682
30.327803	0.013862
30.327803	0.014042
30.327803	0.014222
30.327803	0.014403
30.327803	0.014583
30.327803	0.014763
30.327803	0.014943
30.327802	0.015123
30.327802	0.015303
30.327802	0.015483
30.327802	0.015663
30.327802	0.015843
30.327802	0.016023
30.327802	0.016203
30.327802	0.016383
30.327802	0.016563
30.327802	0.016743
30.327802	0.016923
30.327801	0.017103
30.327801	0.017283
30.327801	0.017463
30.327801	0.017643
30.327801	0.017823
30.327801	0.018003
30.327801	0.018183
30.327801	0.018363
30.327801	0.018543
30.327800	0.018723
30.327800	0.018903
30.327800	0.019083
30.327800	0.019263
30.327800	0.019443
30.327800	0.019623
30.327800	0.019803
30.327800	0.019984
30.327799	0.020164
30.327799	0.020344
30.327799	0.020524
30.327799	0.020704
30.327799	0.020884
30.327799	0.021064
30.327799	0.021244
30.327799	0.021424
30.327798	0.021604
30.327798	0.021784
30.327798	0.021964
30.327798	0.022144
30.327798	0.022324
30.327798	0.022504
30.327798	0.022684
30.327798	0.022864
30.327797	0.023044
30.327797	0.023224
30.327797	0.023404
30.327797	0.023584
30.327797	0.023764
30.327797	0.023944
30.327797	0.024124
30.327796	0.024304
30.327796	0.024484
30.327796	0.024664
30.327796	0.024844
30.327796	0.025024
30.327796	0.025204
30.327795	0.025384
30.327795	0.025564
30.327795	0.025745
30.327795	0.025925
30.327795	0.026105
30.327795	0.026285
30.327795	0.026465
30.327794	0.026645
30.327794	0.026825
30.327794	0.027005
30.327794	0.027185
30.327794	0.027365
30.327794	0.027545
30.327793	0.027725
30.327793	0.027905
30.327793	0.028085
30.327793	0.028265
30.327793	0.028445
30.327793	0.028625
30.327792	0.028805
30.327792	0.028985
30.327792	0.029165
30.327792	0.029345
30.327792	0.029525
30.327791	0.029705
30.327791	0.029885
30.327791	0.030065
30.327791	0.030245
30.327791	0.030425
30.327791	0.030605
30.327790	0.030785
30.327790	0.030965
30.327790	0.031145
30.327790	0.031325
30.327790	0.031506
30.327789	0.031686
30.327789	0.031866
30.327789	0.032046
30.327789	0.032226
30.327789	0.032406
30.327788	0.032586
30.327788	0.032766
30.327788	0.032946
30.327788	0.033126
30.327788	0.033306
30.327787	0.033486
30.327787	0.033666
30.327787	0.033846
30.327787	0.034026
30.327787	0.034206
30.327786	0.034386
30.327786	0.034566
30.327786	0.034746
30.327786	0.034926
30.327786	0.035106
30.327785	0.035286
30.327785	0.035466
30.327785	0.035646
30.327785	0.035826
30.327785	0.036006
30.327784	0.036186
30.327784	0.036366
30.327784	0.036546
30.327784	0.036726
30.327783	0.036906
30.327783	0.037087
30.327783	0.037267
30.327783	0.037447
30.327783	0.037627
30.327782	0.037807
30.327782	0.037987
30.327782	0.038167
30.327782	0.038347
30.327781	0.038527
30.327781	0.038707
30.327781	0.038887
30.327781	0.039067
30.327780	0.039247
30.327780	0.039427
30.327780	0.039607
30.327780	0.039787
30.327779	0.039967
30.327779	0.040147
30.327779	0.040327
30.327779	0.040507
30.327778	0.040687
30.327778	0.040867
30.327778	0.041047
30.327778	0.041227
30.327777	0.041407
30.327777	0.041587
30.327777	0.041767
30.327777	0.041947
30.327776	0.042127
30.327776	0.042307
30.327776	0.042487
30.327776	0.042667
30.327775	0.042848
30.327775	0.043028
30.327775	0.043208
30.327775	0.043388
30.327774	0.043568
30.327774	0.043748
30.327774	0.043928
30.327774	0.044108
30.327773	0.044288
30.327773	0.044468
30.327773	0.044648
30.327773	0.044828
30.327772	0.045008
30.327772	0.045188
30.327772	0.045368
30.327771	0.045548
30.327771	0.045728
30.327771	0.045908
30.327771	0.046088
30.327770	0.046268
30.327770	0.046448
30.327770	0.046628
30.327769	0.046808
30.327769	0.046988
30.327769	0.047168
30.327769	0.047348
30.327768	0.047528
30.327768	0.047708
30.327768	0.047888
30.327767	0.048068
30.327767	0.048248
30.327767	0.048428
30.327767	0.048609
30.327766	0.048789
30.327766	0.048969
30.327766	0.049149
30.327765	0.049329
30.327765	0.049509
30.327765	0.049689
30.327765	0.049869
30.327764	0.050049
30.327764	0.050229
30.327764	0.050409
30.327763	0.050589
30.327763	0.050769
30.327763	0.050949
30.327762	0.051129
30.327762	0.051309
30.327762	0.051489
30.327761	0.051669
30.327761	0.051849
30.327761	0.052029
30.327760	0.052209
30.327760	0.052389
30.327760	0.052569
30.327760	0.052749
30.327759	0.052929
30.327759	0.053109
30.327759	0.053289
30.327758	0.053469
30.327758	0.053649
30.327758	0.053829
30.327757	0.054009
30.327757	0.054189
30.327757	0.054370
30.327756	0.054550
30.327756	0.054730
30.327756	0.054910
30.327755	0.055090
30.327755	0.055270
30.327755	0.055450
30.327754	0.055630
30.327754	0.055810
30.327754	0.055990
30.327753	0.056170
30.327753	0.056350
30.327753	0.056530
30.327752	0.056710
30.327752	0.056890
30.327752	0.057070
30.327751	0.057250
30.327751	0.057430
30.327751	0.057610
30.327750	0.057790
30.327750	0.057970
30.327749	0.058150
30.327749	0.058330
30.327749	0.058510
30.327748	0.058690
30.327748	0.058870
30.327748	0.059050
30.327747	0.059230
30.327747	0.059410
30.327747	0.059590
30.327746	0.059770
30.327746	0.059950
30.327746	0.060131
30.327745	0.060311
30.327745	0.060491
30.327744	0.060671
30.327744	0.060851
30.327744	0.061031
30.327743	0.061211
30.327743	0.061391
30.327743	0.061571
30.327742	0.061751
30.327742	0.061931
30.327741	0.062111
30.327741	0.062291
30.327741	0.062471
30.327740	0.062651
30.327740	0.062831
30.327740	0.063011
30.327739	0.063191
30.327739	0.063371
30.327738	0.063551
30.327738	0.063731
30.327738	0.063911
30.327737	0.064091
30.327737	0.064271
30.327736	0.064451
30.327736	0.064631
30.327736	0.064811
30.327735	0.064991
30.327735	0.065171
30.327735	0.065351
30.327734	0.065531
30.327734	0.065711
30.327733	0.065892
30.327733	0.066072
30.327733	0.066252
30.327732	0.066432
30.327732	0.066612
30.327731	0.066792
30.327731	0.066972
30.327731	0.067152
30.327730	0.067332
30.327730	0.067512
30.327729	0.067692
30.327729	0.067872
30.327728	0.068052
30.327728	0.068232
30.327728	0.068412
30.327727	0.068592
30.327727	0.068772
30.327726	0.068952
30.327726	0.069132
30.327726	0.069312
30.327725	0.069492
30.327725	0.069672
30.327724	0.069852
30.327724	0.070032
30.327723	0.070212
30.327723	0.070392
30.327723	0.070572
30.327722	0.070752
30.327722	0.070932
30.327721	0.071112
30.327721	0.071292
30.327720	0.071472
30.327720	0.071653
30.327720	0.071833
30.327719	0.072013
30.327719	0.072193
30.327718	0.072373
30.327718	0.072553
30.327717	0.072733
30.327717	0.072913
30.327716	0.073093
30.327716	0.073273
30.327716	0.073453
30.327715	0.073633
30.327715	0.073813
30.327714	0.073993
30.327714	0.074173
30.327713	0.074353
30.327713	0.074533
30.327712	0.074713
30.327712	0.074893
30.327712	0.075073
30.327711	0.075253
30.327711	0.075433
30.327710	0.075613
30.327710	0.075793
30.327709	0.075973
30.327709	0.076153
30.327708	0.076333
30.327708	0.076513
30.327707	0.076693
30.327707	0.076873
30.327706	0.077053
30.327706	0.077233
30.327706	0.077414
30.327705	0.077594
30.327705	0.077774
30.327704	0.077954
30.327704	0.078134
30.327703	0.078314
30.327703	0.078494
30.327702	0.078674
30.327702	0.078854
30.327701	0.079034
30.327701	0.079214
30.327700	0.079394
30.327700	0.079574
30.327699	0.079754
30.327699	0.079934
30.327698	0.080114
30.327698	0.080294
30.327697	0.080474
30.327697	0.080654
30.327696	0.080834
30.327696	0.081014
30.327695	0.081194
30.327695	0.081374
30.327694	0.081554
30.327694	0.081734
30.327694	0.081914
30.327693	0.082094
30.327693	0.082274
30.327692	0.082454
30.327692	0.082634
30.327691	0.082814
30.327691	0.082994
30.327690	0.083175
30.327690	0.083355
30.327689	0.083535
30.327688	0.083715
30.327688	0.083895
30.327687	0.084075
30.327687	0.084255
30.327686	0.084435
30.327686	0.084615
30.327685	0.084795
30.327685	0.084975
30.327684	0.085155
30.327684	0.085335
30.327683	0.085515
30.327683	0.085695
30.327682	0.085875
30.327682	0.086055
30.327681	0.086235
30.327681	0.086415
30.327680	0.086595
30.327680	0.086775
30.327679	0.086955
30.327679	0.087135
30.327678	0.087315
30.327678	0.087495
30.327677	0.087675
30.327677	0.087855
30.327676	0.088035
30.327675	0.088215
30.327675	0.088395
30.327674	0.088575
30.327674	0.088755
30.327673	0.088935
30.327673	0.089116
30.327672	0.089296
30.327672	0.089476
30.327671	0.089656
30.327671	0.089836
30.327670	0.090016
30.327670	0.090196
30.327669	0.090376
30.327668	0.090556
30.327668	0.090736
30.327667	0.090916
30.327667	0.091096
30.327666	0.091276
30.327666	0.091456
30.327665	0.091636
30.327665	0.091816
30.327664	0.091996
30.327663	0.092176
30.327663	0.092356
30.327662	0.092536
30.327662	0.092716
30.327661	0.092896
30.327661	0.093076
30.327660	0.093256
30.327660	0.093436
30.327659	0.093616
30.327658	0.093796
30.327658	0.093976
30.327657	0.094156
30.327657	0.094336
30.327656	0.094516
30.327656	0.094696
30.327655	0.094877
30.327654	0.095057
30.327654	0.095237
30.327653	0.095417
30.327653	0.095597
30.327652	0.095777
30.327652	0.095957
30.327651	0.096137
30.327650	0.096317
30.327650	0.096497
30.327649	0.096677
30.327649	0.096857
30.327648	0.097037
30.327647	0.097217
30.327647	0.097397
30.327646	0.097577
30.327646	0.097757
30.327645	0.097937
30.327644	0.098117
30.327644	0.098297
30.327643	0.098477
30.327643	0.098657
30.327642	0.098837
30.327641	0.099017
30.327641	0.099197
30.327640	0.099377
30.327640	0.099557
30.327639	0.099737
30.327638	0.099917
30.327638	0.100097
30.327637	0.100277
30.327637	0.100457
30.327636	0.100637
30.327635	0.100818
30.327635	0.100998
30.327634	0.101178
30.327634	0.101358
30.327633	0.101538
30.327632	0.101718
30.327632	0.101898
30.327631	0.102078
30.327631	0.102258
30.327630	0.102438
30.327629	0.102618
30.327629	0.102798
30.327628	0.102978
30.327627	0.103158
30.327627	0.103338
30.327626	0.103518
30.327626	0.103698
30.327625	0.103878
30.327624	0.104058
30.327624	0.104238
30.327623	0.104418
30.327622	0.104598
30.327622	0.104778
30.327621	0.104958
30.327620	0.105138
30.327620	0.105318
30.327619	0.105498
30.327619	0.105678
30.327618	0.105858
30.327617	0.106038
30.327617	0.106218
30.327616	0.106398
30.327615	0.106579
30.327615	0.106759
30.327614	0.106939
30.327613	0.107119
30.327613	0.107299
30.327612	0.107479
30.327611	0.107659
30.327611	0.107839
30.327610	0.108019
30.327609	0.108199
30.327609	0.108379
30.327608	0.108559
30.327608	0.108739
30.327607	0.108919
30.327606	0.109099
30.327606	0.109279
30.327605	0.109459
30.327604	0.109639
30.327604	0.109819
30.327603	0.109999
30.327602	0.110179
30.327602	0.110359
30.327601	0.110539
30.327600	0.110719
30.327600	0.110899
30.327599	0.111079
30.327598	0.111259
30.327598	0.111439
30.327597	0.111619
30.327596	0.111799
30.327595	0.111979
30.327595	0.112159
30.327594	0.112339
30.327593	0.112520
30.327593	0.112700
30.327592	0.112880
30.327591	0.113060
30.327591	0.113240
30.327590	0.113420
30.327589	0.113600
30.327589	0.113780
30.327588	0.113960
30.327587	0.114140
30.327587	0.114320
30.327586	0.114500
30.327585	0.114680
30.327585	0.114860
30.327584	0.115040
30.327583	0.115220
30.327582	0.115400
30.327582	0.115580
30.327581	0.115760
30.327580	0.115940
30.327580	0.116120
30.327579	0.116300
30.327578	0.116480
30.327578	0.116660
30.327577	0.116840
30.327576	0.117020
30.327575	0.117200
30.327575	0.117380
30.327574	0.117560
30.327573	0.117740
30.327573	0.117920
30.327572	0.118100
30.327571	0.118280
30.327570	0.118461
30.327570	0.118641
30.327569	0.118821
30.327568	0.119001
30.327568	0.119181
30.327567	0.119361
30.327566	0.119541
