POSICION_X	POSICION_Y
49.305644	0.000000
49.305644	0.000110
49.305644	0.000221
49.305644	0.000331
49.305644	0.000441
49.305644	0.000552
49.305644	0.000662
49.305644	0.000772
49.305644	0.000883
49.305644	0.000993
49.305644	0.001103
49.305644	0.001213
49.305644	0.001324
49.305644	0.001434
49.305644	0.001544
49.305644	0.001655
49.305644	0.001765
49.305644	0.001875
49.305644	0.001986
49.305644	0.002096
49.305644	0.002206
49.305644	0.002317
49.305644	0.002427
49.305644	0.002537
49.305644	0.002648
49.305644	0.002758
49.305644	0.002868
49.305644	0.002978
49.305644	0.003089
49.305644	0.003199
49.305644	0.003309
49.305644	0.003420
49.305644	0.003530
49.305644	0.003640
49.305643	0.003751
49.305643	0.003861
49.305643	0.003971
49.305643	0.004082
49.305643	0.004192
49.305643	0.004302
49.305643	0.004413
49.305643	0.004523
49.305643	0.004633
49.305643	0.004743
49.305643	0.004854
49.305643	0.004964
49.305643	0.005074
49.305643	0.005185
49.305643	0.005295
49.305643	0.005405
49.305643	0.005516
49.305643	0.005626
49.305643	0.005736
49.305643	0.005847
49.305643	0.005957
49.305643	0.006067
49.305643	0.006178
49.305643	0.006288
49.305643	0.006398
49.305643	0.006508
49.305643	0.006619
49.305643	0.006729
49.305643	0.006839
49.305643	0.006950
49.305643	0.007060
49.305643	0.007170
49.305643	0.007281
49.305643	0.007391
49.305643	0.007501
49.305643	0.007612
49.305643	0.007722
49.305643	0.007832
49.305643	0.007943
49.305643	0.008053
49.305643	0.008163
49.305643	0.008273
49.305643	0.008384
49.305643	0.008494
49.305642	0.008604
49.305642	0.008715
49.305642	0.008825
49.305642	0.008935
49.305642	0.009046
49.305642	0.009156
49.305642	0.009266
49.305642	0.009377
49.305642	0.009487
49.305642	0.009597
49.305642	0.009708
49.305642	0.009818
49.305642	0.009928
49.305642	0.010038
49.305642	0.010149
49.305642	0.010259
49.305642	0.010369
49.305642	0.010480
49.305642	0.010590
49.305642	0.010700
49.305642	0.010811
49.305642	0.010921
49.305642	0.011031
49.305642	0.011142
49.305642	0.011252
49.305642	0.011362
49.305642	0.011473
49.305641	0.011583
49.305641	0.011693
49.305641	0.011804
49.305641	0.011914
49.305641	0.012024
49.305641	0.012134
49.305641	0.012245
49.305641	0.012355
49.305641	0.012465
49.305641	0.012576
49.305641	0.012686
49.305641	0.012796
49.305641	0.012907
49.305641	0.013017
49.305641	0.013127
49.305641	0.013238
49.305641	0.013348
49.305641	0.013458
49.305641	0.013569
49.305641	0.013679
49.305641	0.013789
49.305640	0.013899
49.305640	0.014010
49.305640	0.014120
49.305640	0.014230
49.305640	0.014341
49.305640	0.014451
49.305640	0.014561
49.305640	0.014672
49.305640	0.014782
49.305640	0.014892
49.305640	0.015003
49.305640	0.015113
49.305640	0.015223
49.305640	0.015334
49.305640	0.015444
49.305640	0.015554
49.305640	0.015664
49.305640	0.015775
49.305639	0.015885
49.305639	0.015995
49.305639	0.016106
49.305639	0.016216
49.305639	0.016326
49.305639	0.016437
49.305639	0.016547
49.305639	0.016657
49.305639	0.016768
49.305639	0.016878
49.305639	0.016988
49.305639	0.017099
49.305639	0.017209
49.305639	0.017319
49.305639	0.017429
49.305639	0.017540
49.305638	0.017650
49.305638	0.017760
49.305638	0.017871
49.305638	0.017981
49.305638	0.018091
49.305638	0.018202
49.305638	0.018312
49.305638	0.018422
49.305638	0.018533
49.305638	0.018643
49.305638	0.018753
49.305638	0.018864
49.305638	0.018974
49.305638	0.019084
49.305637	0.019194
49.305637	0.019305
49.305637	0.019415
49.305637	0.019525
49.305637	0.019636
49.305637	0.019746
49.305637	0.019856
49.305637	0.019967
49.305637	0.020077
49.305637	0.020187
49.305637	0.020298
49.305637	0.020408
49.305637	0.020518
49.305637	0.020629
49.305636	0.020739
49.305636	0.020849
49.305636	0.020959
49.305636	0.021070
49.305636	0.021180
49.305636	0.021290
49.305636	0.021401
49.305636	0.021511
49.305636	0.021621
49.305636	0.021732
49.305636	0.021842
49.305636	0.021952
