POSICION_X	POSICION_Y
20.095710	0.000000
20.095710	0.000213
20.095710	0.000427
20.095710	0.000640
20.095709	0.000854
20.095709	0.001067
20.095709	0.001280
20.095709	0.001494
20.095709	0.001707
20.095709	0.001920
20.095709	0.002134
20.095709	0.002347
20.095709	0.002561
20.095709	0.002774
20.095709	0.002987
20.095709	0.003201
20.095709	0.003414
20.095709	0.003627
20.095709	0.003841
20.095709	0.004054
20.095709	0.004268
20.095709	0.004481
20.095709	0.004694
20.095709	0.004908
20.095709	0.005121
20.095709	0.005334
20.095709	0.005548
20.095709	0.005761
20.095709	0.005975
20.095708	0.006188
20.095708	0.006401
20.095708	0.006615
20.095708	0.006828
20.095708	0.007042
20.095708	0.007255
20.095708	0.007468
20.095708	0.007682
20.095708	0.007895
20.095708	0.008108
20.095708	0.008322
20.095708	0.008535
20.095707	0.008749
20.095707	0.008962
20.095707	0.009175
20.095707	0.009389
20.095707	0.009602
20.095707	0.009815
20.095707	0.010029
20.095707	0.010242
20.095707	0.010456
20.095706	0.010669
20.095706	0.010882
20.095706	0.011096
20.095706	0.011309
20.095706	0.011522
20.095706	0.011736
20.095706	0.011949
20.095705	0.012163
20.095705	0.012376
20.095705	0.012589
20.095705	0.012803
20.095705	0.013016
20.095705	0.013230
20.095705	0.013443
20.095704	0.013656
20.095704	0.013870
20.095704	0.014083
20.095704	0.014296
20.095704	0.014510
20.095704	0.014723
20.095703	0.014937
20.095703	0.015150
20.095703	0.015363
20.095703	0.015577
20.095703	0.015790
20.095703	0.016003
20.095702	0.016217
20.095702	0.016430
20.095702	0.016644
20.095702	0.016857
20.095702	0.017070
20.095701	0.017284
20.095701	0.017497
20.095701	0.017711
20.095701	0.017924
20.095701	0.018137
20.095700	0.018351
20.095700	0.018564
20.095700	0.018777
20.095700	0.018991
20.095699	0.019204
20.095699	0.019418
20.095699	0.019631
20.095699	0.019844
20.095699	0.020058
20.095698	0.020271
20.095698	0.020484
20.095698	0.020698
20.095698	0.020911
20.095697	0.021125
20.095697	0.021338
20.095697	0.021551
20.095697	0.021765
20.095696	0.021978
20.095696	0.022191
20.095696	0.022405
20.095696	0.022618
20.095695	0.022832
20.095695	0.023045
20.095695	0.023258
20.095694	0.023472
20.095694	0.023685
20.095694	0.023899
20.095694	0.024112
20.095693	0.024325
20.095693	0.024539
20.095693	0.024752
20.095693	0.024965
20.095692	0.025179
20.095692	0.025392
20.095692	0.025606
20.095691	0.025819
20.095691	0.026032
20.095691	0.026246
20.095690	0.026459
20.095690	0.026672
20.095690	0.026886
20.095689	0.027099
20.095689	0.027313
20.095689	0.027526
20.095689	0.027739
20.095688	0.027953
20.095688	0.028166
20.095688	0.028379
20.095687	0.028593
20.095687	0.028806
20.095687	0.029020
20.095686	0.029233
20.095686	0.029446
20.095686	0.029660
20.095685	0.029873
20.095685	0.030087
20.095684	0.030300
20.095684	0.030513
20.095684	0.030727
20.095683	0.030940
20.095683	0.031153
20.095683	0.031367
20.095682	0.031580
20.095682	0.031794
20.095682	0.032007
20.095681	0.032220
20.095681	0.032434
20.095680	0.032647
20.095680	0.032860
20.095680	0.033074
20.095679	0.033287
20.095679	0.033501
20.095679	0.033714
20.095678	0.033927
20.095678	0.034141
20.095677	0.034354
20.095677	0.034567
20.095677	0.034781
20.095676	0.034994
20.095676	0.035208
20.095675	0.035421
20.095675	0.035634
20.095674	0.035848
20.095674	0.036061
20.095674	0.036275
20.095673	0.036488
20.095673	0.036701
20.095672	0.036915
20.095672	0.037128
20.095671	0.037341
20.095671	0.037555
20.095671	0.037768
20.095670	0.037982
20.095670	0.038195
20.095669	0.038408
20.095669	0.038622
20.095668	0.038835
20.095668	0.039048
20.095667	0.039262
20.095667	0.039475
20.095667	0.039689
20.095666	0.039902
20.095666	0.040115
20.095665	0.040329
20.095665	0.040542
20.095664	0.040755
20.095664	0.040969
20.095663	0.041182
20.095663	0.041396
20.095662	0.041609
20.095662	0.041822
20.095661	0.042036
20.095661	0.042249
20.095660	0.042463
20.095660	0.042676
20.095659	0.042889
20.095659	0.043103
20.095658	0.043316
20.095658	0.043529
20.095657	0.043743
20.095657	0.043956
20.095656	0.044170
20.095656	0.044383
20.095655	0.044596
20.095655	0.044810
20.095654	0.045023
20.095654	0.045236
20.095653	0.045450
20.095653	0.045663
20.095652	0.045877
20.095652	0.046090
20.095651	0.046303
20.095651	0.046517
20.095650	0.046730
20.095649	0.046943
20.095649	0.047157
20.095648	0.047370
20.095648	0.047584
20.095647	0.047797
20.095647	0.048010
20.095646	0.048224
20.095646	0.048437
20.095645	0.048651
20.095644	0.048864
20.095644	0.049077
20.095643	0.049291
20.095643	0.049504
20.095642	0.049717
20.095642	0.049931
20.095641	0.050144
20.095640	0.050358
20.095640	0.050571
20.095639	0.050784
20.095639	0.050998
20.095638	0.051211
20.095637	0.051424
20.095637	0.051638
20.095636	0.051851
20.095636	0.052065
20.095635	0.052278
20.095634	0.052491
20.095634	0.052705
20.095633	0.052918
