POSICION_X	POSICION_Y
5.454558	0.000000
5.454556	0.004079
5.454551	0.008159
5.454542	0.012238
5.454531	0.016317
5.454516	0.020396
5.454497	0.024476
5.454475	0.028555
5.454450	0.032634
5.454421	0.036713
5.454390	0.040792
5.454354	0.044872
5.454316	0.048951
5.454274	0.053030
5.454228	0.057109
5.454180	0.061188
5.454127	0.065267
5.454072	0.069346
5.454013	0.073425
5.453951	0.077504
5.453886	0.081582
5.453817	0.085661
5.453744	0.089740
5.453669	0.093818
5.453590	0.097897
5.453508	0.101976
5.453422	0.106054
5.453333	0.110132
5.453241	0.114211
5.453145	0.118289
5.453046	0.122367
5.452943	0.126445
5.452837	0.130523
5.452728	0.134601
5.452616	0.138679
5.452500	0.142757
5.452381	0.146835
5.452258	0.150912
5.452132	0.154990
5.452003	0.159067
5.451870	0.163145
5.451734	0.167222
5.451594	0.171299
5.451452	0.175376
5.451306	0.179453
5.451156	0.183530
5.451003	0.187606
5.450847	0.191683
5.450687	0.195759
5.450525	0.199836
5.450358	0.203912
5.450189	0.207988
5.450016	0.212064
5.449839	0.216140
5.449660	0.220215
5.449476	0.224291
5.449290	0.228366
5.449100	0.232442
5.448907	0.236517
5.448711	0.240592
5.448511	0.244667
5.448308	0.248741
5.448101	0.252816
5.447891	0.256890
5.447678	0.260964
5.447461	0.265038
5.447241	0.269112
5.447018	0.273186
5.446791	0.277260
5.446561	0.281333
5.446328	0.285406
5.446091	0.289479
5.445851	0.293552
5.445607	0.297625
5.445360	0.301697
5.445110	0.305770
5.444857	0.309842
5.444600	0.313914
5.444339	0.317985
5.444076	0.322057
5.443809	0.326128
5.443539	0.330199
5.443265	0.334270
5.442988	0.338341
5.442707	0.342412
5.442424	0.346482
5.442137	0.350552
5.441846	0.354622
5.441552	0.358692
5.441255	0.362761
5.440955	0.366830
5.440651	0.370899
5.440344	0.374968
5.440033	0.379036
5.439719	0.383105
5.439402	0.387173
5.439081	0.391241
5.438757	0.395308
5.438430	0.399376
5.438099	0.403443
5.437765	0.407509
5.437428	0.411576
5.437087	0.415642
5.436743	0.419708
5.436395	0.423774
5.436045	0.427840
5.435690	0.431905
5.435333	0.435970
5.434972	0.440035
