POSICION_X	POSICION_Y
10.050195	0.000000
10.050195	0.002988
10.050193	0.005976
10.050191	0.008963
10.050187	0.011951
10.050183	0.014939
10.050177	0.017927
10.050171	0.020915
10.050164	0.023902
10.050155	0.026890
10.050146	0.029878
10.050135	0.032866
10.050124	0.035853
10.050111	0.038841
10.050098	0.041829
10.050083	0.044817
10.050068	0.047805
10.050052	0.050792
10.050034	0.053780
10.050016	0.056768
10.049996	0.059756
10.049976	0.062743
10.049955	0.065731
10.049932	0.068719
10.049909	0.071706
10.049885	0.074694
10.049859	0.077682
10.049833	0.080670
10.049806	0.083657
10.049777	0.086645
10.049748	0.089633
10.049718	0.092620
10.049686	0.095608
10.049654	0.098596
10.049621	0.101583
10.049586	0.104571
10.049551	0.107558
10.049515	0.110546
10.049477	0.113534
10.049439	0.116521
10.049400	0.119509
10.049360	0.122496
10.049318	0.125484
10.049276	0.128471
10.049233	0.131459
10.049188	0.134446
10.049143	0.137434
10.049097	0.140421
10.049050	0.143409
10.049001	0.146396
10.048952	0.149384
10.048902	0.152371
10.048851	0.155359
10.048799	0.158346
10.048745	0.161333
10.048691	0.164321
10.048636	0.167308
10.048580	0.170295
10.048523	0.173283
10.048464	0.176270
10.048405	0.179257
10.048345	0.182244
10.048284	0.185232
10.048222	0.188219
10.048159	0.191206
10.048095	0.194193
10.048029	0.197180
10.047963	0.200168
10.047896	0.203155
10.047828	0.206142
10.047759	0.209129
10.047689	0.212116
10.047618	0.215103
10.047546	0.218090
10.047473	0.221077
10.047398	0.224064
10.047323	0.227051
10.047247	0.230038
10.047170	0.233025
10.047092	0.236012
10.047013	0.238999
10.046933	0.241985
10.046852	0.244972
10.046770	0.247959
10.046687	0.250946
10.046603	0.253933
10.046518	0.256919
10.046432	0.259906
10.046345	0.262893
10.046257	0.265879
10.046168	0.268866
10.046078	0.271853
10.045987	0.274839
10.045895	0.277826
10.045802	0.280812
10.045708	0.283799
10.045613	0.286785
10.045517	0.289772
10.045420	0.292758
10.045322	0.295744
10.045223	0.298731
10.045123	0.301717
10.045022	0.304703
10.044920	0.307690
10.044817	0.310676
10.044714	0.313662
10.044609	0.316648
10.044503	0.319634
10.044396	0.322620
10.044288	0.325606
10.044179	0.328592
10.044069	0.331578
10.043958	0.334564
10.043846	0.337550
10.043734	0.340536
10.043620	0.343522
10.043505	0.346508
10.043389	0.349494
10.043272	0.352480
10.043154	0.355465
10.043036	0.358451
10.042916	0.361437
10.042795	0.364422
10.042673	0.367408
10.042550	0.370393
10.042427	0.373379
10.042302	0.376364
10.042176	0.379350
10.042049	0.382335
10.041921	0.385321
10.041793	0.388306
10.041663	0.391291
10.041532	0.394277
10.041400	0.397262
10.041268	0.400247
10.041134	0.403232
10.040999	0.406217
10.040863	0.409202
10.040727	0.412187
10.040589	0.415172
10.040450	0.418157
10.040311	0.421142
10.040170	0.424127
10.040028	0.427112
10.039886	0.430097
10.039742	0.433081
10.039597	0.436066
10.039452	0.439051
10.039305	0.442035
10.039157	0.445020
10.039009	0.448004
10.038859	0.450989
10.038708	0.453973
10.038557	0.456958
10.038404	0.459942
10.038251	0.462926
10.038096	0.465911
10.037940	0.468895
10.037784	0.471879
10.037626	0.474863
10.037468	0.477847
10.037308	0.480831
10.037148	0.483815
10.036986	0.486799
10.036823	0.489783
10.036660	0.492767
10.036495	0.495751
10.036330	0.498734
10.036163	0.501718
10.035996	0.504702
10.035827	0.507685
10.035658	0.510669
10.035487	0.513652
10.035316	0.516636
10.035143	0.519619
10.034970	0.522602
10.034795	0.525586
10.034620	0.528569
10.034443	0.531552
10.034266	0.534535
10.034088	0.537518
10.033908	0.540501
10.033728	0.543484
10.033546	0.546467
10.033364	0.549450
10.033180	0.552433
10.032996	0.555415
10.032811	0.558398
10.032624	0.561381
10.032437	0.564363
10.032248	0.567346
10.032059	0.570328
10.031869	0.573311
10.031677	0.576293
10.031485	0.579275
10.031292	0.582258
10.031097	0.585240
10.030902	0.588222
10.030706	0.591204
10.030508	0.594186
10.030310	0.597168
10.030111	0.600150
10.029910	0.603132
10.029709	0.606114
10.029507	0.609095
10.029304	0.612077
10.029099	0.615059
10.028894	0.618040
10.028688	0.621022
10.028481	0.624003
10.028272	0.626984
10.028063	0.629966
10.027853	0.632947
10.027642	0.635928
10.027429	0.638909
10.027216	0.641890
10.027002	0.644871
10.026787	0.647852
10.026571	0.650833
10.026353	0.653814
10.026135	0.656795
10.025916	0.659775
10.025696	0.662756
10.025475	0.665736
10.025253	0.668717
10.025030	0.671697
10.024805	0.674678
10.024580	0.677658
10.024354	0.680638
10.024127	0.683618
10.023899	0.686598
10.023670	0.689578
10.023440	0.692558
10.023209	0.695538
10.022977	0.698518
10.022744	0.701498
10.022510	0.704477
10.022275	0.707457
10.022039	0.710436
10.021801	0.713416
10.021563	0.716395
10.021324	0.719375
10.021084	0.722354
10.020843	0.725333
10.020601	0.728312
10.020358	0.731291
10.020114	0.734270
10.019870	0.737249
10.019624	0.740228
10.019377	0.743207
10.019129	0.746185
10.018880	0.749164
10.018630	0.752142
10.018379	0.755121
